scenario,step,record_similarity,identity_path,record_quality,agency,presence,coherence,reciprocity,pointer_stability,debt,drag,free_resource,load,host_fitness,observer_S,boundary_effect,boundary_opportunity,coercion_penalty,B_addr,B_cap,B_act,B_align,B_path,B_scalar,active_spirit_channel
deeper_boundary_lead,27,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,28,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,29,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,30,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,31,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,32,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,33,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,34,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,35,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,36,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,37,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,38,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,39,0.92,0.9,0.9,0.94,0.42,0.18,0.2,0.25,0.6,0.48,0.45,0.45,0.18,0.08,0.0,1.0,0.0,0.7452000000000001,0.004366196643761584,0.0,0.5,0.0,0.0,False
deeper_boundary_lead,40,0.92,0.9,0.9,0.94,0.42162978573937476,0.18061116965226554,0.20061116965226555,0.2528011942395504,0.6,0.4818335089567966,0.4632420091324201,0.4490832455216017,0.18356515630488232,0.08,0.0,1.0,0.0,0.7452000000000001,0.004502994849071893,0.0,0.5138623580339671,0.0,0.0,False
deeper_boundary_lead,41,0.92,0.9,0.9,0.94,0.4244397611520899,0.1816649104320337,0.20166491043203372,0.2576308394801545,0.6,0.48499473129610116,0.4860730593607306,0.4475026343519494,0.1897119775201967,0.08,0.0,1.0,0.0,0.7452000000000001,0.004740442500634903,0.0,0.523888542613206,0.0,0.0,False
deeper_boundary_lead,42,0.92,0.9,0.9,0.94,0.427249736564805,0.1827186512118019,0.2027186512118019,0.26246048472075867,0.6,0.48815595363540565,0.5089041095890411,0.4459220231822972,0.19585879873551104,0.08,0.0,1.0,0.0,0.7452000000000001,0.00497995403820458,0.0,0.5238885426132062,0.0,0.0,False
deeper_boundary_lead,43,0.92,0.9,0.9,0.94,0.4300597119775202,0.18377239199157006,0.20377239199157007,0.2672901299613628,0.6,0.4913171759747102,0.5317351598173516,0.4443414120126449,0.20200561995082542,0.08,0.0,1.0,0.0,0.7452000000000001,0.005221588583508167,0.0,0.523888542613206,0.0,0.0,False
deeper_boundary_lead,44,0.92,0.9,0.9,0.94,0.4328696873902353,0.18482613277133825,0.20482613277133827,0.27211977520196695,0.6,0.49447839831401474,0.5545662100456621,0.44276080084299263,0.2081524411661398,0.08,0.0,1.0,0.0,0.7452000000000001,0.005465402762189157,0.0,0.5238885426132062,0.0,0.0,False
deeper_boundary_lead,45,0.92,0.9,0.9,0.94,0.43567966280295045,0.1858798735511064,0.20587987355110643,0.27694942044257115,0.6,0.49763962065331924,0.5773972602739725,0.4411801896733404,0.21429926238145414,0.08,0.0,1.0,0.0,0.7452000000000001,0.005711450882032217,0.0,0.523888542613206,0.0,0.0,False
deeper_boundary_lead,46,0.92,0.9,0.9,0.94,0.4384896382156656,0.1869336143308746,0.20693361433087462,0.2817790656831753,0.6,0.5008008429926238,0.6002283105022831,0.4395995785036881,0.2204460835967685,0.08,0.0,1.0,0.0,0.7452000000000001,0.005959785095953628,0.0,0.5238885426132063,0.0,0.0,False
deeper_boundary_lead,47,0.92,0.9,0.9,0.94,0.4412996136283807,0.18798735511064277,0.20798735511064279,0.28660871092377943,0.6,0.5039620653319283,0.6230593607305936,0.43801896733403584,0.22659290481208288,0.08,0.0,1.0,0.0,0.7452000000000001,0.006210455551257043,0.0,0.5238885426132058,0.0,0.0,False
deeper_boundary_lead,48,0.92,0.9,0.9,0.94,0.4441095890410959,0.18904109589041096,0.20904109589041098,0.29143835616438357,0.6,0.5071232876712328,0.6458904109589041,0.4364383561643836,0.23273972602739723,0.08,0.0,1.0,0.0,0.7452000000000001,0.0064635105264879205,0.0,0.5238885426132062,0.0,0.0,False
deeper_boundary_lead,49,0.92,0.9,0.9,0.94,0.446919564453811,0.19009483667017912,0.21009483667017914,0.2962680014049877,0.6,0.5102845100105374,0.6687214611872145,0.4348577449947313,0.2388865472427116,0.08,0.0,1.0,0.0,0.7452000000000001,0.006718996557073997,0.0,0.523888542613206,0.0,0.0,False
deeper_boundary_lead,50,0.92,0.9,0.9,0.94,0.44972953986652614,0.19114857744994732,0.21114857744994733,0.30109764664559185,0.6,0.5134457323498419,0.6915525114155251,0.43327713382507904,0.24503336845802598,0.08,0.0,1.0,0.0,0.7452000000000001,0.006976958550811076,0.0,0.5238885426132062,0.0,0.0,False
deeper_boundary_lead,51,0.92,0.9,0.9,0.94,0.4525395152792413,0.19220231822971548,0.2122023182297155,0.305927291886196,0.6,0.5166069546891464,0.7143835616438357,0.4316965226554268,0.2511801896733403,0.08,0.0,1.0,0.0,0.7452000000000001,0.0072374398941404215,0.0,0.5238885426132058,0.0,0.0,False
deeper_boundary_lead,52,0.92,0.9,0.9,0.94,0.4553494906919564,0.19325605900948367,0.2132560590094837,0.31075693712680014,0.6,0.519768177028451,0.7372146118721461,0.4301159114857745,0.25732701088865473,0.08,0.0,1.0,0.0,0.7452000000000001,0.00750048255006468,0.0,0.5238885426132063,0.0,0.0,False
deeper_boundary_lead,53,0.92,0.9,0.9,0.94,0.45815946610467156,0.19430979978925184,0.21430979978925185,0.3155865823674043,0.6,0.5229293993677555,0.7600456621004565,0.42853530031612225,0.2634738321039691,0.08,0.0,1.0,0.0,0.7452000000000001,0.007766127148461289,0.0,0.5238885426132058,0.0,0.0,False
deeper_boundary_lead,54,0.92,0.9,0.9,0.94,0.4609694415173867,0.19536354056902,0.21536354056902002,0.3204162276080084,0.6,0.52609062170706,0.7828767123287671,0.42695468914647,0.2696206533192834,0.08,0.0,1.0,0.0,0.7452000000000001,0.008034413069474632,0.0,0.5238885426132058,0.0,0.0,False
deeper_boundary_lead,55,0.92,0.9,0.9,0.94,0.46377941693010183,0.19820095714787492,0.21791556902002107,0.32524587284861256,0.598929794520548,0.5292518440463646,0.8057077625570777,0.4253740779768177,0.2757674745345978,0.08,0.0013555936073059195,1.0,0.0,0.7452000000000001,0.00843400236594046,0.0013555936059503257,0.5438069768583055,4.423087564201773e-05,0.015246778475891617,False
deeper_boundary_lead,56,0.92,0.9,0.9,0.94,0.466589392342817,0.20638940112399012,0.22496246048472074,0.3300755180892167,0.5946489726027397,0.5324130663856691,0.8285388127853881,0.42379346680716545,0.28191429574991217,0.08,0.0067779680365296635,1.0,0.0,0.7452000000000001,0.009248101006989804,0.006777968029751695,0.6024855641725103,0.00028659469664438794,0.028932334340453926,False
deeper_boundary_lead,57,0.92,0.9,0.9,0.94,0.4693993677555321,0.21457784510010536,0.23200935194942043,0.33490516332982084,0.5903681506849315,0.5355742887249736,0.8513698630136985,0.4222128556375132,0.2880611169652265,0.08,0.012200342465753408,1.0,0.0,0.7452000000000001,0.010106998260236033,0.012200342453553064,0.6024855641725106,0.0007104308272193297,0.03812575301141629,False
deeper_boundary_lead,58,0.92,0.9,0.9,0.94,0.47220934316824725,0.22276628907622054,0.2390562434141201,0.339734808570425,0.5860873287671233,0.5387355110642782,0.8742009132420091,0.4206322444678609,0.2942079381805409,0.08,0.01762271689497715,1.0,0.0,0.7452000000000001,0.011011483906721936,0.017622716877354432,0.6024855641725103,0.001304850928792488,0.04592724326589736,False
deeper_boundary_lead,59,0.92,0.9,0.9,0.94,0.4750193185809624,0.23095473305233577,0.2461031348788198,0.3445644538110292,0.581806506849315,0.5418967334035827,0.8970319634703197,0.41905163329820866,0.30035475939585526,0.08,0.023045091324200895,1.0,0.0,0.7452000000000001,0.011962337493013698,0.023045091301155802,0.6024855641725112,0.0020596199631039715,0.052978294309742525,False
deeper_boundary_lead,60,0.92,0.9,0.9,0.94,0.4778292939936775,0.23914317702845098,0.2531500263435195,0.3493940990516333,0.5775256849315068,0.5450579557428872,0.9198630136986301,0.4174710221285564,0.3065015806111696,0.08,0.02846746575342464,1.0,0.0,0.7452000000000001,0.012960328987331233,0.02846746572495717,0.6024855641725105,0.0029651169941894784,0.05955116352121258,False
deeper_boundary_lead,61,0.92,0.9,0.9,0.94,0.4806392694063927,0.24733162100456618,0.2601969178082192,0.35422374429223746,0.5732448630136986,0.5482191780821918,0.9426940639269407,0.4158904109589041,0.312648401826484,0.08,0.03388984018264838,1.0,0.0,0.7452000000000001,0.01400621937965351,0.03388984014875854,0.6024855641725105,0.0040122983422425686,0.06579052110467233,False
deeper_boundary_lead,62,0.92,0.9,0.9,0.94,0.4834492448191078,0.25552006498068136,0.26724380927291885,0.3590533895328416,0.5689640410958904,0.5513804004214963,0.965525114155251,0.41430979978925186,0.3187952230417983,0.08,0.03931221461187213,1.0,0.0,0.7452000000000001,0.01510076123124433,0.03931221457255991,0.6024855641725102,0.005192662948245186,0.07178338608591646,False
deeper_boundary_lead,63,0.92,0.9,0.9,0.94,0.48625922023182294,0.2637085089567966,0.2742907007376185,0.36388303477344575,0.5646832191780822,0.5545416227608008,0.9883561643835617,0.4127291886195996,0.3249420442571127,0.08,0.04473458904109587,1.0,0.0,0.7452000000000001,0.016244699178472682,0.04473458899636128,0.6024855641725105,0.006498219816720361,0.07758646711203969,False
deeper_boundary_lead,64,0.92,0.9,0.9,0.94,0.4890691956445381,0.27189695293291183,0.28133759220231824,0.3687126800140499,0.560402397260274,0.5577028451001054,1.011187214611872,0.4111485774499473,0.3310888654724271,0.08,0.050156963470319615,1.0,0.0,0.7452000000000001,0.017438770395289974,0.05015696342016265,0.6024855641725108,0.00792145741191974,0.08323887159597451,False
deeper_boundary_lead,65,0.92,0.9,0.9,0.94,0.4918791710572532,0.280085396909027,0.2883844836670179,0.37354232525465403,0.5561215753424658,0.5608640674394099,1.0340182648401826,0.40956796628029507,0.33723568668774145,0.08,0.055579337899543356,1.0,0.0,0.7452000000000001,0.01868370501826992,0.055579337843964016,0.6024855641725102,0.009455314890239867,0.08876873521496949,False
deeper_boundary_lead,66,0.92,0.9,0.9,0.94,0.49468914646996837,0.28827384088514224,0.2954313751317176,0.37837197049525817,0.5518407534246575,0.5640252897787144,1.0568493150684932,0.40798735511064277,0.3433825079030558,0.08,0.061001712328767096,1.0,0.0,0.7452000000000001,0.019980226537709686,0.06100171226776538,0.6024855641725106,0.011093155058693502,0.09419697971208554,False
deeper_boundary_lead,67,0.92,0.9,0.9,0.94,0.4974991218826835,0.2964622848612574,0.30247826659641724,0.3832016157358623,0.5475599315068493,0.567186512118019,1.0796803652968037,0.4064067439409905,0.3495293291183702,0.08,0.06642408675799084,1.0,0.0,0.7452000000000001,0.02132905215792883,0.06642408669156676,0.6024855641725102,0.01282873895587263,0.09953958161683449,False
deeper_boundary_lead,68,0.92,0.9,0.9,0.94,0.5003090972953986,0.3046507288373726,0.3095251580611169,0.38803126097646645,0.5432791095890411,0.5703477344573235,1.1025114155251141,0.4048261327713383,0.35567615033368455,0.08,0.07184646118721459,1.0,0.0,0.7452000000000001,0.02273089312958078,0.07184646111536812,0.6024855641725102,0.014656201958053724,0.10480901169488667,False
deeper_boundary_lead,69,0.92,0.9,0.9,0.94,0.5031190727081138,0.31283917281348783,0.31657204952581663,0.3928609062170706,0.5389982876712329,0.573508956796628,1.1253424657534248,0.40324552160168603,0.3618229715489989,0.08,0.07726883561643834,1.0,0.0,0.7452000000000001,0.02418645505650441,0.0772688355391695,0.6024855641725106,0.016570031318936668,0.1100151856984147,False
deeper_boundary_lead,70,0.92,0.9,0.9,0.94,0.505929048120829,0.32102761678960307,0.3236189409905163,0.39769055145767473,0.5347174657534246,0.5766701791359325,1.1481735159817352,0.40166491043203373,0.3679697927643133,0.08,0.08269121004566207,1.0,0.0,0.7452000000000001,0.025696438179389297,0.08269120996297086,0.6024855641725111,0.018565045056999352,0.11516611355205053,False
deeper_boundary_lead,71,0.92,0.9,0.9,0.94,0.508739023533544,0.32921606076571824,0.33066583245521597,0.4025201966982789,0.5304366438356164,0.579831401475237,1.1710045662100454,0.4000842992623815,0.3741166139796276,0.08,0.08811358447488583,1.0,0.0,0.7452000000000001,0.027261537638300314,0.08811358438677225,0.6024855641725102,0.020636372109610984,0.12026835519544202,False
deeper_boundary_lead,72,0.92,0.9,0.9,0.94,0.5115489989462592,0.3374045047418335,0.3377127239199157,0.407349841938883,0.5261558219178082,0.5829926238145415,1.1938356164383561,0.3985036880927292,0.380263435194942,0.08,0.09353595890410957,1.0,0.0,0.7452000000000001,0.028882443715905794,0.0935359588105736,0.6024855641725108,0.022779433677898635,0.1253273483956496,False
deeper_boundary_lead,73,0.92,0.9,0.9,0.94,0.5143589743589744,0.34559294871794866,0.3447596153846154,0.41217948717948716,0.521875,0.5861538461538461,1.2166666666666666,0.39692307692307693,0.3864102564102564,0.08,0.09895833333333331,1.0,0.0,0.7452000000000001,0.03055984206307251,0.09895833323437497,0.6024855641725103,0.024989925690921736,0.13034764939978621,False
deeper_boundary_lead,74,0.92,0.9,0.9,0.94,0.5171689497716895,0.3537813926940639,0.3518065068493151,0.4170091324200913,0.5175941780821918,0.5893150684931506,1.239497716894977,0.3953424657534247,0.39255707762557074,0.08,0.10438070776255705,1.0,0.0,0.7452000000000001,0.03229441390833031,0.10438070765817634,0.6024855641725105,0.027263802321996166,0.1353331128110402,False
deeper_boundary_lead,75,0.92,0.9,0.9,0.94,0.5199789251844046,0.36196983667017907,0.35885339831401475,0.42183877766069544,0.5133133561643836,0.5924762908324552,1.2623287671232877,0.39376185458377244,0.3987038988408851,0.08,0.10980308219178081,1.0,0.0,0.7452000000000001,0.03408683625256512,0.10980308208197771,0.6024855641725102,0.029597260494038845,0.1402870281860409,False
deeper_boundary_lead,76,0.92,0.9,0.9,0.94,0.5227889005971198,0.37015828064629425,0.3659002897787144,0.4266684229012996,0.5090325342465754,0.5956375131717597,1.2851598173515981,0.39218124341412014,0.4048507200561995,0.08,0.11522545662100453,1.0,0.0,0.7452000000000001,0.0359377820501704,0.11522545650577906,0.6024855641725103,0.03198672531459167,0.14521222523735164,False
deeper_boundary_lead,77,0.92,0.9,0.9,0.94,0.5255988760098349,0.3783467246224095,0.3729471812434141,0.4314980681419037,0.5047517123287671,0.5987987355110642,1.3079908675799086,0.3906006322444679,0.41099754127151383,0.08,0.12064783105022829,1.0,0.0,0.7452000000000001,0.037847920377771835,0.12064783092958045,0.6024855641725105,0.034428836384744047,0.15011115588328847,False
deeper_boundary_lead,78,0.92,0.9,0.9,0.94,0.52840885142255,0.38653516859852477,0.3799940727081138,0.43632771338250786,0.5004708904109589,0.6019599578503688,1.3308219178082192,0.3890200210748156,0.4171443624868282,0.08,0.12607020547945202,1.0,0.0,0.7452000000000001,0.03981791659153713,0.12607020535338181,0.6024855641725111,0.03692043492951999,0.15498595896960776,False
deeper_boundary_lead,79,0.92,0.9,0.9,0.94,0.5312188268352651,0.39472361257463995,0.3870409641728134,0.44115735862311206,0.49619006849315067,0.6051211801896733,1.3536529680365297,0.38743940990516335,0.4232911837021426,0.08,0.13149257990867577,1.0,0.0,0.7452000000000001,0.04184843247398932,0.13149257977718318,0.6024855641725104,0.03945855170044209,0.15983851184882902,False
deeper_boundary_lead,80,0.92,0.9,0.9,0.94,0.5340288022479803,0.4029120565507551,0.39408785563751314,0.4459870038637162,0.49190924657534246,0.6082824025289778,1.3764840182648401,0.3858587987355111,0.42943800491745693,0.08,0.13691495433789952,1.0,0.0,0.7452000000000001,0.04394012637115979,0.13691495420098454,0.6024855641725103,0.04204039560394157,0.16467047187120115,False
deeper_boundary_lead,81,0.92,0.9,0.9,0.94,0.5368387776606954,0.4111005005268703,0.40113474710221275,0.45081664910432034,0.48762842465753425,0.6114436248682824,1.3993150684931506,0.3842781875658588,0.43558482613277133,0.08,0.14233732876712324,1.0,0.0,0.7452000000000001,0.0460936533208407,0.1423373286247859,0.6024855641725102,0.0446633430120638,0.16948331004640355,False
deeper_boundary_lead,82,0.92,0.9,0.9,0.94,0.5396487530734106,0.41928894450298554,0.40818163856691253,0.4556462943449245,0.48334760273972605,0.6146048472075869,1.4221461187214612,0.38269757639620655,0.4417316473480857,0.08,0.14775970319634701,1.0,0.0,0.7452000000000001,0.04830966517263078,0.1477597030485873,0.6024855641725108,0.047324927714531416,0.17427833856812652,False
deeper_boundary_lead,83,0.92,0.9,0.9,0.94,0.5424587284861258,0.4274773884791008,0.4152285300316122,0.46047593958552857,0.4790667808219178,0.6177660695468914,1.4449771689497715,0.3811169652265543,0.4478784685634,0.08,0.15318207762557076,1.0,0.0,0.7452000000000001,0.05058881070040584,0.15318207747238868,0.6024855641725106,0.050022831473683686,0.17905673348360887,False
deeper_boundary_lead,84,0.92,0.9,0.9,0.94,0.5452687038988409,0.43566583245521595,0.42227542149631186,0.46530558482613277,0.4747859589041096,0.6209272918861959,1.4678082191780821,0.379536354056902,0.45402528977871437,0.08,0.15860445205479448,1.0,0.0,0.7452000000000001,0.052931735707791965,0.15860445189619002,0.6024855641725105,0.05275487514611954,0.1838195534898015,False
deeper_boundary_lead,85,0.92,0.9,0.9,0.94,0.548078679311556,0.4438542764313312,0.42932231296101153,0.4701352300667369,0.47050513698630136,0.6240885142255005,1.4906392694063926,0.37795574288724976,0.4601721109940287,0.08,0.16402682648401823,1.0,0.0,0.7452000000000001,0.055339083127168356,0.16402682631999138,0.6024855641725105,0.05551901033704195,0.18856775561512365,False
deeper_boundary_lead,86,0.92,0.9,0.9,0.94,0.5508886547242711,0.4520427204074464,0.43636920442571125,0.47496487530734105,0.46622431506849316,0.627249736564805,1.513470319634703,0.3763751317175975,0.4663189322093431,0.08,0.169449200913242,1.0,0.0,0.7452000000000001,0.05781149311268265,0.1694492007437928,0.6024855641725106,0.05831331155534173,0.19330220837888962,False
deeper_boundary_lead,87,0.92,0.9,0.9,0.94,0.5536986301369863,0.4602311643835616,0.4434160958904109,0.4797945205479452,0.46194349315068495,0.6304109589041096,1.5363013698630135,0.3747945205479452,0.47246575342465746,0.08,0.17487157534246572,1.0,0.0,0.7452000000000001,0.060349603127720836,0.17487157516759413,0.6024855641725103,0.061135968839376234,0.19802370289414467,False
deeper_boundary_lead,88,0.92,0.9,0.9,0.94,0.5565086055497014,0.4684196083596768,0.4504629873551106,0.48462416578854933,0.45766267123287674,0.6335721812434141,1.5591324200913241,0.37321390937829296,0.47861257463997187,0.08,0.18029394977168947,1.0,0.0,0.7452000000000001,0.0629540480272365,0.1802939495913955,0.6024855641725102,0.06398528082520137,0.20273296228311385,False
deeper_boundary_lead,89,0.92,0.9,0.9,0.94,0.5593185809624166,0.47660805233579195,0.45750987881981026,0.48945381102915353,0.45338184931506853,0.6367334035827186,1.5819634703196346,0.3716332982086407,0.4847593958552862,0.08,0.1857163242009132,1.0,0.0,0.7452000000000001,0.06562546013531129,0.18571632401519686,0.6024855641725103,0.06685964823070972,0.2074306497000553,False
deeper_boundary_lead,90,0.92,0.9,0.9,0.94,0.5621285563751317,0.48479649631190724,0.4645567702845099,0.49428345626975767,0.4491010273972603,0.6398946259220232,1.604794520547945,0.3700526870389884,0.49090621707060056,0.08,0.19113869863013697,1.0,0.0,0.7452000000000001,0.06836446931828744,0.19113869843899825,0.602485564172511,0.0697575677307203,0.21211737519848858,False
deeper_boundary_lead,91,0.92,0.9,0.9,0.94,0.5649385317878468,0.4929849402880224,0.47160366174920965,0.4991131015103618,0.4448202054794521,0.6430558482613277,1.6276255707762557,0.36847207586933617,0.49705303828591496,0.08,0.19656107305936069,1.0,0.0,0.7452000000000001,0.07117170305378613,0.19656107286279959,0.6024855641725103,0.07267762619956293,0.2167937016344925,False
deeper_boundary_lead,92,0.92,0.9,0.9,0.94,0.5677485072005619,0.5011733842641377,0.47865055321390937,0.503942746750966,0.4405393835616438,0.6462170706006323,1.6504566210045661,0.3668914646996839,0.5031998595012293,0.08,0.20198344748858446,1.0,0.0,0.7452000000000001,0.07404778649590017,0.201983447286601,0.6024855641725114,0.07561849529910775,0.22146014976205913,False
deeper_boundary_lead,93,0.92,0.9,0.9,0.94,0.5705584826132771,0.5093618282402529,0.48569744467860904,0.5087723919915701,0.4362585616438356,0.6493782929399368,1.6732876712328766,0.3653108535300316,0.5093466807165437,0.08,0.20740582191780818,1.0,0.0,0.7452000000000001,0.07699334253682592,0.20740582171040234,0.6024855641725103,0.07857892639151257,0.2261172026481463,False
