scenario,step,x,record_similarity,identity_path,record_quality,agency,P_body,coherence,drag,free_resource,boundary_effect,boundary_opportunity,gamma_spirit,locality_cert,law_cert,noncoerce_cert,agency_compat,forced_order,observer_S,description_phase,B_addr,Lambda_path,Gamma_spirit,Xi_law,Pi_noncoerce,A_compat,gate_spirit,P_spirit_raw,P_spirit,B_body_cap,B_spirit_cap,B_cap_total,B_act_body,B_act_spirit,B_act_total,B_path,active_spirit_participation
resurrection_body_only,38,0.1589958158995816,0.94,0.91,0.9,0.93,0.004,0.2630094238033496,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.2553728737015165e-06,0.0,1.2553728736541814e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,39,0.16317991631799164,0.94,0.91,0.9,0.93,0.004,0.26484593891566127,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.2703112782662199e-06,0.0,1.2703112782785908e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,40,0.16736401673640167,0.94,0.91,0.9,0.93,0.004,0.2667930123555849,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.2862283554183567e-06,0.0,1.286228355379393e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,41,0.17154811715481172,0.94,0.91,0.9,0.93,0.004,0.2688486907957775,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.3031217319713482e-06,0.0,1.303121731965895e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,42,0.17573221757322174,0.94,0.91,0.9,0.93,0.004,0.27101102090889606,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.3209893982878229e-06,0.0,1.3209893983123777e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,43,0.1799163179916318,0.94,0.91,0.9,0.93,0.004,0.27327804936759764,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.3398296575789934e-06,0.0,1.3398296575539703e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,44,0.18410041841004185,0.94,0.91,0.9,0.93,0.004,0.2756478228445393,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.3596410764076223e-06,0.0,1.359641076392748e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,45,0.18828451882845187,0.94,0.91,0.9,0.93,0.004,0.278118388012378,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.3804224364339858e-06,0.0,1.3804224364699635e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,46,0.19246861924686193,0.94,0.91,0.9,0.93,0.004,0.2806877915437708,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.4021726874385505e-06,0.0,1.4021726874036133e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,47,0.19665271966527198,0.94,0.91,0.9,0.93,0.004,0.2833540801113748,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.4248909016495485e-06,0.0,1.4248909016023603e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,48,0.200836820083682,0.94,0.91,0.9,0.93,0.004,0.286115300387847,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.448576229398381e-06,0.0,1.4485762294125237e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,49,0.20502092050209206,0.94,0.91,0.9,0.93,0.004,0.28896949904584435,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.4732278561206903e-06,0.0,1.4732278561524481e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,50,0.20920502092050208,0.94,0.91,0.9,0.93,0.004,0.291914722758024,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.4988449607162201e-06,0.0,1.4988449607011844e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,51,0.21338912133891214,0.94,0.91,0.9,0.93,0.004,0.2949490181970429,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.525426675276049e-06,0.0,1.5254266753084167e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,52,0.2175732217573222,0.94,0.91,0.9,0.93,0.004,0.2980704320355581,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.5529720461816507e-06,0.0,1.5529720461815444e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,53,0.2217573221757322,0.94,0.91,0.9,0.93,0.004,0.30127701094622666,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.5814799965763217e-06,0.0,1.5814799966262783e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,54,0.22594142259414227,0.94,0.91,0.9,0.93,0.004,0.30456680160170563,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.6109492902059831e-06,0.0,1.6109492901872358e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,55,0.2301255230125523,0.94,0.91,0.9,0.93,0.004,0.30793785067465196,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.6413784966230937e-06,0.0,1.6413784966751166e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,56,0.23430962343096234,0.94,0.91,0.9,0.93,0.004,0.31138820483772284,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.672765957744492e-06,0.0,1.6727659577497889e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,57,0.2384937238493724,0.94,0.91,0.9,0.93,0.004,0.3149159107635751,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.705109755751299e-06,0.0,1.7051097557230221e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,58,0.24267782426778242,0.94,0.91,0.9,0.93,0.004,0.3185190151248659,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.7384076823167152e-06,0.0,1.7384076823612205e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,59,0.24686192468619247,0.94,0.91,0.9,0.93,0.004,0.32219556459425225,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.7726572091454104e-06,0.0,1.7726572091314452e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,60,0.2510460251046025,0.94,0.91,0.9,0.93,0.004,0.3259436058443912,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.8078554598064372e-06,0.0,1.8078554597789065e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,61,0.25523012552301255,0.94,0.91,0.9,0.93,0.004,0.32976118554793976,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.8439991828400132e-06,0.0,1.8439991827934321e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,62,0.2594142259414226,0.94,0.91,0.9,0.93,0.004,0.33364635037755497,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.8810847261171997e-06,0.0,1.8810847260963826e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,63,0.26359832635983266,0.94,0.91,0.9,0.93,0.004,0.3375971470058939,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.9191080124304094e-06,0.0,1.9191080123937e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,64,0.26778242677824265,0.94,0.91,0.9,0.93,0.004,0.34161162210561347,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.958064516291754e-06,0.0,1.9580645163053134e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,65,0.2719665271966527,0.94,0.91,0.9,0.93,0.004,0.3456878223493708,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,1.9979492419155598e-06,0.0,1.9979492419386347e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,66,0.27615062761506276,0.94,0.91,0.9,0.93,0.004,0.3498237944098229,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.0387567023608137e-06,0.0,2.0387567023494313e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,67,0.2803347280334728,0.94,0.91,0.9,0.93,0.004,0.3540175849596269,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.080480899808951e-06,0.0,2.0804808997798574e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,68,0.28451882845188287,0.94,0.91,0.9,0.93,0.004,0.35826724067143967,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.123115306952133e-06,0.0,2.1231153070067066e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,69,0.28870292887029286,0.94,0.91,0.9,0.93,0.004,0.3625708082179183,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.1666528494670916e-06,0.0,2.1666528494668214e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,70,0.2928870292887029,0.94,0.91,0.9,0.93,0.004,0.3669263342717199,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.2110858895495815e-06,0.0,2.2110858896029484e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,71,0.29707112970711297,0.94,0.91,0.9,0.93,0.004,0.37133186550550146,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.2564062104846447e-06,0.0,2.256406210432438e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,72,0.301255230125523,0.94,0.91,0.9,0.93,0.004,0.37578544859192,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.302605002228056e-06,0.0,2.302605002224567e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,73,0.3054393305439331,0.94,0.91,0.9,0.93,0.004,0.3802851302036325,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.349672847974634e-06,0.0,2.3496728479566187e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,74,0.30962343096234307,0.94,0.91,0.9,0.93,0.004,0.384828957013296,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.397599711689424e-06,0.0,2.3975997116565395e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,75,0.3138075313807531,0.94,0.91,0.9,0.93,0.004,0.38941497569356776,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.446374926578223e-06,0.0,2.4463749265235535e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,76,0.3179916317991632,0.94,0.91,0.9,0.93,0.004,0.39404123291710447,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.4959871844743143e-06,0.0,2.4959871844920656e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,77,0.32217573221757323,0.94,0.91,0.9,0.93,0.004,0.39870577535656343,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.5464245261188698e-06,0.0,2.5464245261286322e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,78,0.3263598326359833,0.94,0.91,0.9,0.93,0.004,0.4034066496846015,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.5976743323129492e-06,0.0,2.5976743323052887e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,79,0.3305439330543933,0.94,0.91,0.9,0.93,0.004,0.40814190257387584,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.6497233159196675e-06,0.0,2.649723315872876e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,80,0.33472803347280333,0.94,0.91,0.9,0.93,0.004,0.41290958069704337,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.7025575146956254e-06,0.0,2.702557514666637e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,81,0.3389121338912134,0.94,0.91,0.9,0.93,0.004,0.41770773072676126,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.7561622849314084e-06,0.0,2.7561622849558987e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,82,0.34309623430962344,0.94,0.91,0.9,0.93,0.004,0.42253439933568643,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.8105222958814874e-06,0.0,2.8105222958929588e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,83,0.3472803347280335,0.94,0.91,0.9,0.93,0.004,0.4273876331964759,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.8656215249645866e-06,0.0,2.8656215249611705e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,84,0.3514644351464435,0.94,0.91,0.9,0.93,0.004,0.4322654789817867,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.921443253716159e-06,0.0,2.9214432537560953e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,85,0.35564853556485354,0.94,0.91,0.9,0.93,0.004,0.4371659833642761,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,2.9779700644752917e-06,0.0,2.977970064432789e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,86,0.3598326359832636,0.94,0.91,0.9,0.93,0.004,0.4420871930166008,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.0351838377889975e-06,0.0,3.0351838378184226e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,87,0.36401673640167365,0.94,0.91,0.9,0.93,0.004,0.44702715461141806,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.093065750517502e-06,0.0,3.093065750525703e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,88,0.3682008368200837,0.94,0.91,0.9,0.93,0.004,0.4519839148213848,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.151596274624747e-06,0.0,3.1515962746198056e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,89,0.3723849372384937,0.94,0.91,0.9,0.93,0.004,0.456955520319158,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.210755176638988e-06,0.0,3.2107551766191733e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,90,0.37656903765690375,0.94,0.91,0.9,0.93,0.004,0.4619400177773949,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.270521517768971e-06,0.0,3.2705215177175617e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,91,0.3807531380753138,0.94,0.91,0.9,0.93,0.004,0.46693545386875235,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.3308736546617564e-06,0.0,3.3308736546722173e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,92,0.38493723849372385,0.94,0.91,0.9,0.93,0.004,0.47193987526588754,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.391789240788936e-06,0.0,3.391789240803078e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,93,0.3891213389121339,0.94,0.91,0.9,0.93,0.004,0.4769513286414574,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.4532452284484717e-06,0.0,3.4532452284352644e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,94,0.39330543933054396,0.94,0.91,0.9,0.93,0.004,0.4819678606681189,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.5152178713700254e-06,0.0,3.5152178713415694e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,95,0.39748953974895396,0.94,0.91,0.9,0.93,0.004,0.48698751801852913,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.577682727912214e-06,0.0,3.577682727962106e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,96,0.401673640167364,0.94,0.91,0.9,0.93,0.004,0.49200834736534516,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.6406146648407206e-06,0.0,3.640614664845998e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,97,0.40585774058577406,0.94,0.91,0.9,0.93,0.004,0.49702839538122406,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.703987861676772e-06,0.0,3.7039878616473842e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,98,0.4100418410041841,0.94,0.91,0.9,0.93,0.004,0.5020457087388227,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.7677758156059934e-06,0.0,3.76777581556631e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,99,0.41422594142259417,0.94,0.91,0.9,0.93,0.004,0.5070583341107984,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.831951346938175e-06,0.0,3.831951346899842e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,100,0.41841004184100417,0.94,0.91,0.9,0.93,0.004,0.5120643181698079,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.896486605108927e-06,0.0,3.896486605148297e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,101,0.4225941422594142,0.94,0.91,0.9,0.93,0.004,0.5170617075885082,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,3.961353075214763e-06,0.0,3.961353075232488e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,102,0.42677824267782427,0.94,0.91,0.9,0.93,0.004,0.5220485490395568,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,4.026521585073548e-06,0.0,4.026521585043241e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,103,0.4309623430962343,0.94,0.91,0.9,0.93,0.004,0.5270228891956101,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,4.091962312802686e-06,0.0,4.091962312768871e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,104,0.4351464435146444,0.94,0.91,0.9,0.93,0.004,0.5319827747293258,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,4.157644794908003e-06,0.0,4.157644794888782e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,105,0.4393305439330544,0.94,0.91,0.9,0.93,0.004,0.5369262523133602,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,4.223537934876462e-06,0.0,4.22353793483321e-06,0.0,0.0,0.0,0.0,False
resurrection_body_only,106,0.4435146443514644,0.94,0.91,0.9,0.93,0.004,0.5418513686203708,0.05,0.02,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.0,0.02,lawful rehosting restores P_body without requiring P_spirit,0.76986,0.546,0.0,1.0,1.0,0.92,0.0,0.0,0.0,4.289610012266567e-06,0.0,4.2896100123090974e-06,0.0,0.0,0.0,0.0,False
